nohup: ignoring input
spin up orbital energies: {0: -3.0, 2: -1.0, 4: -1.0, 6: 1.0, 8: 1.0, 10: 3.0, 12: -1.0, 14: 1.0}
spin down orbital energies:  {1: -3.0, 3: -1.0, 5: -1.0, 7: 1.0, 9: 1.0, 11: 3.0, 13: -1.0, 15: 1.0}
spin up indices:  [0, 2, 4, 12]    spin down indices:  [1, 3, 5, 13] 

ground state energy:  -5.95423668105734
particle number:  8

learning rate =  0.05000000060634249
Find operators
1j [3^ 2^ 15 6] + -1j [15^ 6^ 3 2]
1j [5^ 2^ 15 8] + -1j [15^ 8^ 5 2]
1j [4^ 3^ 14 9] + -1j [14^ 9^ 4 3]
-1j [5^ 0^ 14 11] + 1j [14^ 11^ 5 0]
1j [5^ 4^ 7 6] + -1j [7^ 6^ 5 4]
-1j [3^ 2^ 14 7] + 1j [14^ 7^ 3 2]
-1j [9^ 6^ 13 2] + 1j [13^ 2^ 9 6]
1j [7^ 6^ 13 12] + -1j [13^ 12^ 7 6]
1j [5^ 4^ 15 14] + -1j [15^ 14^ 5 4]
-1j [9^ 6^ 12 3] + 1j [12^ 3^ 9 6]
-1j [5^ 2^ 14 9] + 1j [14^ 9^ 5 2]
1j [13^ 4^ 15 6] + -1j [15^ 6^ 13 4]
-1j [11^ 6^ 12 1] + 1j [12^ 1^ 11 6]
-1j [9^ 8^ 12 5] + 1j [12^ 5^ 9 8]
-1j [13^ 4^ 14 7] + 1j [14^ 7^ 13 4]
1j [10^ 7^ 13 0] + -1j [13^ 0^ 10 7]
1j [8^ 7^ 12 3] + -1j [12^ 3^ 8 7]
-1j [11^ 6^ 13 0] + 1j [13^ 0^ 11 6]
-1j [11^ 10^ 13 4] + 1j [13^ 4^ 11 10]
-1j [9^ 8^ 13 4] + 1j [13^ 4^ 9 8]
1j [5^ 0^ 15 10] + -1j [15^ 10^ 5 0]
1j [3^ 2^ 9 8] + -1j [9^ 8^ 3 2]
1j [13^ 12^ 15 14] + -1j [15^ 14^ 13 12]
-1j [2^ 1^ 11 8] + 1j [11^ 8^ 2 1]
1j [1^ 0^ 15 6] + -1j [15^ 6^ 1 0]
1j [1^ 0^ 9 8] + -1j [9^ 8^ 1 0]
1j [12^ 5^ 14 7] + -1j [14^ 7^ 12 5]
1j [1^ 0^ 11 10] + -1j [11^ 10^ 1 0]
1j [3^ 2^ 11 10] + -1j [11^ 10^ 3 2]
-1j [1^ 0^ 14 7] + 1j [14^ 7^ 1 0]
-1j [4^ 3^ 15 8] + 1j [15^ 8^ 4 3]
-1j [4^ 1^ 15 10] + 1j [15^ 10^ 4 1]
-1j [11^ 10^ 12 5] + 1j [12^ 5^ 11 10]
1j [3^ 0^ 11 8] + -1j [11^ 8^ 3 0]
-1j [3^ 0^ 10 9] + 1j [10^ 9^ 3 0]
1j [4^ 1^ 14 11] + -1j [14^ 11^ 4 1]
1j [10^ 7^ 12 1] + -1j [12^ 1^ 10 7]
1j [2^ 1^ 10 9] + -1j [10^ 9^ 2 1]
1j [8^ 7^ 13 2] + -1j [13^ 2^ 8 7]
1j [12^ 5^ 15 6] + -1j [15^ 6^ 12 5]
with max gradients
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]

iter: 1 | loss: -4.000000 | norm:  6.324555 | fidelity:  0.635416 | Sz:  0.000000 | S^2:  0.000000
iter: 32 | loss: -5.838339 | norm:  0.701784 | fidelity:  0.965922 | Sz:  0.000000 | S^2:  0.123378
iter: 33 | loss: -5.835763 | norm:  0.744237 | fidelity:  0.964326 | Sz:  0.000000 | S^2:  0.135697
iter: 34 | loss: -5.837336 | norm:  0.724569 | fidelity:  0.963945 | Sz:  0.000000 | S^2:  0.144068
iter: 35 | loss: -5.842821 | norm:  0.625565 | fidelity:  0.964661 | Sz:  0.000000 | S^2:  0.147921
iter: 36 | loss: -5.848770 | norm:  0.490687 | fidelity:  0.965900 | Sz:  0.000000 | S^2:  0.148016
iter: 37 | loss: -5.851472 | norm:  0.418061 | fidelity:  0.967081 | Sz:  0.000000 | S^2:  0.145201
iter: 38 | loss: -5.850401 | norm:  0.462694 | fidelity:  0.968083 | Sz: -0.000000 | S^2:  0.139566
iter: 39 | loss: -5.848236 | norm:  0.533881 | fidelity:  0.969192 | Sz:  0.000000 | S^2:  0.130684
iter: 40 | loss: -5.848252 | norm:  0.544260 | fidelity:  0.970717 | Sz: -0.000000 | S^2:  0.118607
iter: 41 | loss: -5.851096 | norm:  0.474094 | fidelity:  0.972555 | Sz:  0.000000 | S^2:  0.104570
iter: 42 | loss: -5.854685 | norm:  0.357921 | fidelity:  0.974234 | Sz: -0.000000 | S^2:  0.090821
iter: 43 | loss: -5.856391 | norm:  0.283768 | fidelity:  0.975246 | Sz:  0.000000 | S^2:  0.079744
iter: 44 | loss: -5.855517 | norm:  0.320231 | fidelity:  0.975420 | Sz:  0.000000 | S^2:  0.072922
iter: 45 | loss: -5.853670 | norm:  0.386734 | fidelity:  0.974979 | Sz:  0.000000 | S^2:  0.070722
iter: 46 | loss: -5.853033 | norm:  0.404281 | fidelity:  0.974293 | Sz: -0.000000 | S^2:  0.072612
iter: 47 | loss: -5.854320 | norm:  0.358816 | fidelity:  0.973587 | Sz:  0.000000 | S^2:  0.077792
iter: 48 | loss: -5.856429 | norm:  0.280137 | fidelity:  0.972861 | Sz: -0.000000 | S^2:  0.085528
iter: 49 | loss: -5.857822 | norm:  0.229890 | fidelity:  0.972057 | Sz:  0.000000 | S^2:  0.094975
iter: 50 | loss: -5.858005 | norm:  0.244329 | fidelity:  0.971244 | Sz: -0.000000 | S^2:  0.104853
iter: 51 | loss: -5.857644 | norm:  0.274119 | fidelity:  0.970618 | Sz: -0.000000 | S^2:  0.113470
iter: 52 | loss: -5.857539 | norm:  0.274495 | fidelity:  0.970357 | Sz:  0.000000 | S^2:  0.119207
iter: 53 | loss: -5.857913 | norm:  0.244051 | fidelity:  0.970513 | Sz: -0.000000 | S^2:  0.121185
iter: 54 | loss: -5.858363 | norm:  0.208517 | fidelity:  0.970986 | Sz: -0.000000 | S^2:  0.119602
iter: 55 | loss: -5.858534 | norm:  0.196779 | fidelity:  0.971622 | Sz: -0.000000 | S^2:  0.115557
iter: 56 | loss: -5.858457 | norm:  0.207156 | fidelity:  0.972277 | Sz: -0.000000 | S^2:  0.110483
iter: 57 | loss: -5.858497 | norm:  0.214184 | fidelity:  0.972853 | Sz: -0.000000 | S^2:  0.105617
iter: 58 | loss: -5.858792 | norm:  0.202569 | fidelity:  0.973249 | Sz:  0.000000 | S^2:  0.101745
iter: 59 | loss: -5.859297 | norm:  0.175553 | fidelity:  0.973407 | Sz: -0.000000 | S^2:  0.099233
iter: 60 | loss: -5.859660 | norm:  0.150684 | fidelity:  0.973299 | Sz:  0.000000 | S^2:  0.098100
iter: 61 | loss: -5.859782 | norm:  0.144633 | fidelity:  0.972998 | Sz:  0.000000 | S^2:  0.098068
iter: 62 | loss: -5.859685 | norm:  0.150835 | fidelity:  0.972633 | Sz:  0.000000 | S^2:  0.098611
iter: 63 | loss: -5.859559 | norm:  0.152299 | fidelity:  0.972353 | Sz:  0.000000 | S^2:  0.099132
iter: 64 | loss: -5.859571 | norm:  0.145193 | fidelity:  0.972273 | Sz:  0.000000 | S^2:  0.099214
iter: 65 | loss: -5.859672 | norm:  0.136746 | fidelity:  0.972408 | Sz: -0.000000 | S^2:  0.098778
iter: 66 | loss: -5.859821 | norm:  0.130791 | fidelity:  0.972703 | Sz:  0.000000 | S^2:  0.098071
iter: 67 | loss: -5.860002 | norm:  0.122410 | fidelity:  0.973055 | Sz: -0.000000 | S^2:  0.097496
iter: 68 | loss: -5.860160 | norm:  0.109105 | fidelity:  0.973348 | Sz:  0.000000 | S^2:  0.097412
iter: 69 | loss: -5.860219 | norm:  0.098395 | fidelity:  0.973487 | Sz:  0.000000 | S^2:  0.098020
iter: 70 | loss: -5.860218 | norm:  0.098013 | fidelity:  0.973442 | Sz: -0.000000 | S^2:  0.099329
iter: 71 | loss: -5.860160 | norm:  0.101877 | fidelity:  0.973225 | Sz:  0.000000 | S^2:  0.101171
iter: 72 | loss: -5.860166 | norm:  0.099794 | fidelity:  0.972909 | Sz:  0.000000 | S^2:  0.103236
iter: 73 | loss: -5.860234 | norm:  0.090652 | fidelity:  0.972574 | Sz:  0.000000 | S^2:  0.105134
iter: 74 | loss: -5.860293 | norm:  0.081653 | fidelity:  0.972292 | Sz:  0.000000 | S^2:  0.106488
iter: 75 | loss: -5.860331 | norm:  0.078934 | fidelity:  0.972127 | Sz:  0.000000 | S^2:  0.107042
iter: 76 | loss: -5.860327 | norm:  0.079156 | fidelity:  0.972103 | Sz: -0.000000 | S^2:  0.106716
iter: 77 | loss: -5.860390 | norm:  0.075359 | fidelity:  0.972229 | Sz: -0.000000 | S^2:  0.105618
iter: 78 | loss: -5.860424 | norm:  0.066291 | fidelity:  0.972451 | Sz: -0.000000 | S^2:  0.103990
iter: 79 | loss: -5.860463 | norm:  0.058622 | fidelity:  0.972724 | Sz:  0.000000 | S^2:  0.102131
iter: 80 | loss: -5.860456 | norm:  0.059693 | fidelity:  0.972983 | Sz: -0.000000 | S^2:  0.100332
iter: 81 | loss: -5.860439 | norm:  0.064319 | fidelity:  0.973187 | Sz:  0.000000 | S^2:  0.098838
iter: 82 | loss: -5.860438 | norm:  0.062318 | fidelity:  0.973310 | Sz: -0.000000 | S^2:  0.097824
iter: 83 | loss: -5.860488 | norm:  0.051938 | fidelity:  0.973348 | Sz: -0.000000 | S^2:  0.097393
iter: 84 | loss: -5.860512 | norm:  0.042931 | fidelity:  0.973298 | Sz: -0.000000 | S^2:  0.097567
iter: 85 | loss: -5.860525 | norm:  0.045787 | fidelity:  0.973186 | Sz:  0.000000 | S^2:  0.098294
iter: 86 | loss: -5.860512 | norm:  0.051217 | fidelity:  0.973034 | Sz:  0.000000 | S^2:  0.099449
iter: 87 | loss: -5.860536 | norm:  0.047971 | fidelity:  0.972878 | Sz: -0.000000 | S^2:  0.100850
iter: 88 | loss: -5.860555 | norm:  0.036933 | fidelity:  0.972735 | Sz: -0.000000 | S^2:  0.102278
iter: 89 | loss: -5.860589 | norm:  0.030084 | fidelity:  0.972629 | Sz: -0.000000 | S^2:  0.103509
iter: 90 | loss: -5.860567 | norm:  0.035317 | fidelity:  0.972563 | Sz:  0.000000 | S^2:  0.104344
iter: 91 | loss: -5.860524 | norm:  0.040622 | fidelity:  0.972547 | Sz:  0.000000 | S^2:  0.104660
iter: 92 | loss: -5.860549 | norm:  0.038340 | fidelity:  0.972591 | Sz:  0.000000 | S^2:  0.104435
iter: 93 | loss: -5.860563 | norm:  0.030391 | fidelity:  0.972670 | Sz: -0.000000 | S^2:  0.103748
iter: 94 | loss: -5.860602 | norm:  0.024644 | fidelity:  0.972773 | Sz:  0.000000 | S^2:  0.102769
iter: 95 | loss: -5.860574 | norm:  0.026246 | fidelity:  0.972868 | Sz:  0.000000 | S^2:  0.101703
iter: 96 | loss: -5.860564 | norm:  0.028732 | fidelity:  0.972950 | Sz:  0.000000 | S^2:  0.100746
iter: 97 | loss: -5.860580 | norm:  0.027079 | fidelity:  0.973010 | Sz:  0.000000 | S^2:  0.100046
iter: 98 | loss: -5.860581 | norm:  0.023271 | fidelity:  0.973037 | Sz: -0.000000 | S^2:  0.099676
iter: 99 | loss: -5.860587 | norm:  0.022239 | fidelity:  0.973037 | Sz: -0.000000 | S^2:  0.099638
iter: 100 | loss: -5.860575 | norm:  0.023410 | fidelity:  0.973010 | Sz: -0.000000 | S^2:  0.099882
iter: 101 | loss: -5.860597 | norm:  0.022336 | fidelity:  0.972973 | Sz:  0.000000 | S^2:  0.100324
iter: 102 | loss: -5.860606 | norm:  0.018829 | fidelity:  0.972923 | Sz: -0.000000 | S^2:  0.100873
iter: 103 | loss: -5.860594 | norm:  0.016993 | fidelity:  0.972867 | Sz: -0.000000 | S^2:  0.101445
iter: 104 | loss: -5.860590 | norm:  0.017966 | fidelity:  0.972816 | Sz:  0.000000 | S^2:  0.101965
iter: 105 | loss: -5.860594 | norm:  0.017917 | fidelity:  0.972777 | Sz: -0.000000 | S^2:  0.102370
iter: 106 | loss: -5.860619 | norm:  0.015824 | fidelity:  0.972757 | Sz:  0.000000 | S^2:  0.102610
iter: 107 | loss: -5.860603 | norm:  0.014485 | fidelity:  0.972752 | Sz: -0.000000 | S^2:  0.102657
iter: 108 | loss: -5.860582 | norm:  0.015159 | fidelity:  0.972767 | Sz: -0.000000 | S^2:  0.102514
iter: 109 | loss: -5.860610 | norm:  0.015191 | fidelity:  0.972807 | Sz: -0.000000 | S^2:  0.102218
iter: 110 | loss: -5.860621 | norm:  0.013183 | fidelity:  0.972853 | Sz:  0.000000 | S^2:  0.101836
iter: 111 | loss: -5.860621 | norm:  0.010879 | fidelity:  0.972896 | Sz:  0.000000 | S^2:  0.101449
iter: 112 | loss: -5.860631 | norm:  0.010852 | fidelity:  0.972928 | Sz: -0.000000 | S^2:  0.101133
iter: 113 | loss: -5.860605 | norm:  0.011912 | fidelity:  0.972936 | Sz:  0.000000 | S^2:  0.100939
iter: 114 | loss: -5.860607 | norm:  0.011542 | fidelity:  0.972931 | Sz: -0.000000 | S^2:  0.100882
iter: 115 | loss: -5.860600 | norm:  0.009768 | fidelity:  0.972912 | Sz:  0.000000 | S^2:  0.100941

learning rate =  0.001812430076109931
Find operators
1j [6^ 1^ 12 11] + -1j [12^ 11^ 6 1]
1j [7^ 0^ 13 10] + -1j [13^ 10^ 7 0]
-1j [9^ 0^ 10 3] + 1j [10^ 3^ 9 0]
-1j [11^ 4^ 14 1] + 1j [14^ 1^ 11 4]
1j [10^ 5^ 15 0] + -1j [15^ 0^ 10 5]
1j [8^ 1^ 11 2] + -1j [11^ 2^ 8 1]
-1j [11^ 4^ 15 0] + 1j [15^ 0^ 11 4]
1j [9^ 0^ 11 2] + -1j [11^ 2^ 9 0]
1j [8^ 1^ 10 3] + -1j [10^ 3^ 8 1]
-1j [7^ 0^ 12 11] + 1j [12^ 11^ 7 0]
-1j [6^ 1^ 13 10] + 1j [13^ 10^ 6 1]
1j [10^ 5^ 14 1] + -1j [14^ 1^ 10 5]
1j [4^ 3^ 12 11] + -1j [12^ 11^ 4 3]
-1j [9^ 6^ 15 0] + 1j [15^ 0^ 9 6]
with max gradients
[0.053688727, 0.053658698, 0.053650126, 0.053636502, 0.053617284, 0.05361037, 0.015561827, 0.013745288, 0.012293092, 0.010911919, 0.010547667, 0.010542486, 0.010200471, 0.010093792]

iter: 116 | loss: -5.860602 | norm:  0.135921 | fidelity:  0.972890 | Sz:  0.000000 | S^2:  0.101074
iter: 117 | loss: -5.860625 | norm:  0.199743 | fidelity:  0.972630 | Sz:  0.000000 | S^2:  0.103860
iter: 118 | loss: -5.861840 | norm:  0.146074 | fidelity:  0.972909 | Sz:  0.000000 | S^2:  0.101970
iter: 119 | loss: -5.862484 | norm:  0.140772 | fidelity:  0.973126 | Sz:  0.000000 | S^2:  0.100347
iter: 120 | loss: -5.862991 | norm:  0.150785 | fidelity:  0.973297 | Sz: -0.000000 | S^2:  0.099496
iter: 121 | loss: -5.863637 | norm:  0.144251 | fidelity:  0.973399 | Sz: -0.000000 | S^2:  0.099403
iter: 122 | loss: -5.864395 | norm:  0.126509 | fidelity:  0.973454 | Sz:  0.000000 | S^2:  0.099732
iter: 123 | loss: -5.865013 | norm:  0.111860 | fidelity:  0.973463 | Sz: -0.000000 | S^2:  0.100121
iter: 124 | loss: -5.865539 | norm:  0.110158 | fidelity:  0.973475 | Sz: -0.000000 | S^2:  0.100286
iter: 125 | loss: -5.865995 | norm:  0.113838 | fidelity:  0.973515 | Sz:  0.000000 | S^2:  0.100071
iter: 126 | loss: -5.866481 | norm:  0.111441 | fidelity:  0.973599 | Sz: -0.000000 | S^2:  0.099525
iter: 127 | loss: -5.867002 | norm:  0.101181 | fidelity:  0.973711 | Sz:  0.000000 | S^2:  0.098817
iter: 128 | loss: -5.867480 | norm:  0.088676 | fidelity:  0.973823 | Sz:  0.000000 | S^2:  0.098096
iter: 129 | loss: -5.867917 | norm:  0.081194 | fidelity:  0.973925 | Sz:  0.000000 | S^2:  0.097462
iter: 130 | loss: -5.868312 | norm:  0.080020 | fidelity:  0.974006 | Sz:  0.000000 | S^2:  0.096986
iter: 131 | loss: -5.868626 | norm:  0.079551 | fidelity:  0.974053 | Sz:  0.000000 | S^2:  0.096723
iter: 132 | loss: -5.868971 | norm:  0.075139 | fidelity:  0.974083 | Sz:  0.000000 | S^2:  0.096699
iter: 133 | loss: -5.869294 | norm:  0.066632 | fidelity:  0.974089 | Sz:  0.000000 | S^2:  0.096898
iter: 134 | loss: -5.869624 | norm:  0.057137 | fidelity:  0.974083 | Sz:  0.000000 | S^2:  0.097264
iter: 135 | loss: -5.869853 | norm:  0.050778 | fidelity:  0.974058 | Sz: -0.000000 | S^2:  0.097691
iter: 136 | loss: -5.870048 | norm:  0.048926 | fidelity:  0.974040 | Sz: -0.000000 | S^2:  0.098034
iter: 137 | loss: -5.870268 | norm:  0.048488 | fidelity:  0.974048 | Sz:  0.000000 | S^2:  0.098163
iter: 138 | loss: -5.870443 | norm:  0.045896 | fidelity:  0.974071 | Sz: -0.000000 | S^2:  0.098019
iter: 139 | loss: -5.870613 | norm:  0.040181 | fidelity:  0.974111 | Sz: -0.000000 | S^2:  0.097640
iter: 140 | loss: -5.870751 | norm:  0.033074 | fidelity:  0.974154 | Sz: -0.000000 | S^2:  0.097136
iter: 141 | loss: -5.870860 | norm:  0.028009 | fidelity:  0.974190 | Sz: -0.000000 | S^2:  0.096647
iter: 142 | loss: -5.870926 | norm:  0.026883 | fidelity:  0.974212 | Sz: -0.000000 | S^2:  0.096293
iter: 143 | loss: -5.871043 | norm:  0.027305 | fidelity:  0.974231 | Sz: -0.000000 | S^2:  0.096144
iter: 144 | loss: -5.871080 | norm:  0.026324 | fidelity:  0.974224 | Sz:  0.000000 | S^2:  0.096198
iter: 145 | loss: -5.871128 | norm:  0.023507 | fidelity:  0.974210 | Sz:  0.000000 | S^2:  0.096406
iter: 146 | loss: -5.871190 | norm:  0.020453 | fidelity:  0.974193 | Sz:  0.000000 | S^2:  0.096686
iter: 147 | loss: -5.871197 | norm:  0.019251 | fidelity:  0.974169 | Sz:  0.000000 | S^2:  0.096947
iter: 148 | loss: -5.871223 | norm:  0.020315 | fidelity:  0.974157 | Sz:  0.000000 | S^2:  0.097128
iter: 149 | loss: -5.871227 | norm:  0.022167 | fidelity:  0.974150 | Sz:  0.000000 | S^2:  0.097206
iter: 150 | loss: -5.871251 | norm:  0.023361 | fidelity:  0.974153 | Sz:  0.000000 | S^2:  0.097200
iter: 151 | loss: -5.871274 | norm:  0.023304 | fidelity:  0.974157 | Sz: -0.000000 | S^2:  0.097147
iter: 152 | loss: -5.871272 | norm:  0.022384 | fidelity:  0.974156 | Sz: -0.000000 | S^2:  0.097077
iter: 153 | loss: -5.871289 | norm:  0.021697 | fidelity:  0.974159 | Sz: -0.000000 | S^2:  0.097007
iter: 154 | loss: -5.871325 | norm:  0.021962 | fidelity:  0.974166 | Sz:  0.000000 | S^2:  0.096943
iter: 155 | loss: -5.871321 | norm:  0.022688 | fidelity:  0.974169 | Sz:  0.000000 | S^2:  0.096885
iter: 156 | loss: -5.871312 | norm:  0.022889 | fidelity:  0.974172 | Sz: -0.000000 | S^2:  0.096837
iter: 157 | loss: -5.871321 | norm:  0.022197 | fidelity:  0.974178 | Sz: -0.000000 | S^2:  0.096805
iter: 158 | loss: -5.871349 | norm:  0.021096 | fidelity:  0.974189 | Sz:  0.000000 | S^2:  0.096796
iter: 159 | loss: -5.871342 | norm:  0.020348 | fidelity:  0.974193 | Sz:  0.000000 | S^2:  0.096812
iter: 160 | loss: -5.871358 | norm:  0.020133 | fidelity:  0.974201 | Sz:  0.000000 | S^2:  0.096852
iter: 161 | loss: -5.871383 | norm:  0.019823 | fidelity:  0.974207 | Sz: -0.000000 | S^2:  0.096906
iter: 162 | loss: -5.871393 | norm:  0.018794 | fidelity:  0.974209 | Sz: -0.000000 | S^2:  0.096956
