nohup: ignoring input
spin up orbital energies: {0: -3.0, 2: -1.0, 4: -1.0, 6: 1.0, 8: 1.0, 10: 3.0, 12: -1.0, 14: 1.0}
spin down orbital energies:  {1: -3.0, 3: -1.0, 5: -1.0, 7: 1.0, 9: 1.0, 11: 3.0, 13: -1.0, 15: 1.0}
spin up indices:  [0, 2, 4, 12]    spin down indices:  [1, 3, 5, 13] 

iter: 1 | loss: -8.000000 | norm:  0.000000 | fidelity:  0.901679 | Sz:  0.000000 | S^2:  0.000000
iter: 21 | loss: -8.320814 | norm:  3.892658 | fidelity:  0.967042 | Sz: -0.000000 | S^2: -0.000000
iter: 22 | loss: -8.340034 | norm:  3.416337 | fidelity:  0.970361 | Sz:  0.000000 | S^2: -0.000000
iter: 23 | loss: -8.366195 | norm:  2.597113 | fidelity:  0.974799 | Sz:  0.000000 | S^2: -0.000000
iter: 24 | loss: -8.390033 | norm:  1.724029 | fidelity:  0.979107 | Sz: -0.000000 | S^2:  0.000000
iter: 25 | loss: -8.405915 | norm:  1.203379 | fidelity:  0.982582 | Sz:  0.000000 | S^2: -0.000000
iter: 26 | loss: -8.412884 | norm:  1.428474 | fidelity:  0.985136 | Sz: -0.000000 | S^2:  0.000000
iter: 27 | loss: -8.414230 | norm:  1.979962 | fidelity:  0.987100 | Sz: -0.000000 | S^2: -0.000000
iter: 28 | loss: -8.415180 | norm:  2.393227 | fidelity:  0.988915 | Sz: -0.000000 | S^2:  0.000000
iter: 29 | loss: -8.420712 | norm:  2.460173 | fidelity:  0.990980 | Sz:  0.000000 | S^2: -0.000000
iter: 30 | loss: -8.431074 | norm:  2.135657 | fidelity:  0.993211 | Sz: -0.000000 | S^2:  0.000000
iter: 31 | loss: -8.441723 | norm:  1.549770 | fidelity:  0.995025 | Sz:  0.000000 | S^2:  0.000000
iter: 32 | loss: -8.447528 | norm:  1.060524 | fidelity:  0.995816 | Sz: -0.000000 | S^2:  0.000000
iter: 33 | loss: -8.446732 | norm:  1.158087 | fidelity:  0.995467 | Sz:  0.000000 | S^2:  0.000000
iter: 34 | loss: -8.442452 | norm:  1.572592 | fidelity:  0.994519 | Sz:  0.000000 | S^2: -0.000000
iter: 35 | loss: -8.438561 | norm:  1.874989 | fidelity:  0.993631 | Sz: -0.000000 | S^2: -0.000000
iter: 36 | loss: -8.438038 | norm:  1.962108 | fidelity:  0.993310 | Sz: -0.000000 | S^2: -0.000000
iter: 37 | loss: -8.441333 | norm:  1.860901 | fidelity:  0.993690 | Sz: -0.000000 | S^2: -0.000000
iter: 38 | loss: -8.447273 | norm:  1.634597 | fidelity:  0.994633 | Sz:  0.000000 | S^2: -0.000000
iter: 39 | loss: -8.454200 | norm:  1.336687 | fidelity:  0.995862 | Sz:  0.000000 | S^2:  0.000000
iter: 40 | loss: -8.460133 | norm:  1.000932 | fidelity:  0.996975 | Sz:  0.000000 | S^2: -0.000000
iter: 41 | loss: -8.463781 | norm:  0.695356 | fidelity:  0.997609 | Sz:  0.000000 | S^2:  0.000000
iter: 42 | loss: -8.464629 | norm:  0.638629 | fidelity:  0.997565 | Sz:  0.000000 | S^2: -0.000000
iter: 43 | loss: -8.463562 | norm:  0.886313 | fidelity:  0.997000 | Sz: -0.000000 | S^2: -0.000000
iter: 44 | loss: -8.461884 | norm:  1.127135 | fidelity:  0.996324 | Sz: -0.000000 | S^2: -0.000000
iter: 45 | loss: -8.462070 | norm:  1.169328 | fidelity:  0.996127 | Sz: -0.000000 | S^2:  0.000000
iter: 46 | loss: -8.464444 | norm:  0.978554 | fidelity:  0.996558 | Sz: -0.000000 | S^2:  0.000000
iter: 47 | loss: -8.467510 | norm:  0.665036 | fidelity:  0.997295 | Sz: -0.000000 | S^2:  0.000000
iter: 48 | loss: -8.469371 | norm:  0.512028 | fidelity:  0.997867 | Sz: -0.000000 | S^2: -0.000000
iter: 49 | loss: -8.469945 | norm:  0.662848 | fidelity:  0.998105 | Sz: -0.000000 | S^2:  0.000000
iter: 50 | loss: -8.469971 | norm:  0.811376 | fidelity:  0.998106 | Sz:  0.000000 | S^2:  0.000000
iter: 51 | loss: -8.470018 | norm:  0.808353 | fidelity:  0.998037 | Sz:  0.000000 | S^2: -0.000000
iter: 52 | loss: -8.470615 | norm:  0.660394 | fidelity:  0.998047 | Sz: -0.000000 | S^2:  0.000000
iter: 53 | loss: -8.471172 | norm:  0.464804 | fidelity:  0.998093 | Sz: -0.000000 | S^2:  0.000000
iter: 54 | loss: -8.471028 | norm:  0.417538 | fidelity:  0.998084 | Sz:  0.000000 | S^2: -0.000000
iter: 55 | loss: -8.470314 | norm:  0.553270 | fidelity:  0.998023 | Sz:  0.000000 | S^2: -0.000000
iter: 56 | loss: -8.469864 | norm:  0.671226 | fidelity:  0.998011 | Sz: -0.000000 | S^2: -0.000000
iter: 57 | loss: -8.469954 | norm:  0.675971 | fidelity:  0.998084 | Sz:  0.000000 | S^2:  0.000000
iter: 58 | loss: -8.470709 | norm:  0.561331 | fidelity:  0.998246 | Sz: -0.000000 | S^2: -0.000000
iter: 59 | loss: -8.471541 | norm:  0.368908 | fidelity:  0.998407 | Sz: -0.000000 | S^2: -0.000000
iter: 60 | loss: -8.472177 | norm:  0.189643 | fidelity:  0.998520 | Sz: -0.000000 | S^2:  0.000000
iter: 61 | loss: -8.472332 | norm:  0.219427 | fidelity:  0.998554 | Sz: -0.000000 | S^2: -0.000000
iter: 62 | loss: -8.471953 | norm:  0.352225 | fidelity:  0.998509 | Sz:  0.000000 | S^2:  0.000000
iter: 63 | loss: -8.471686 | norm:  0.436163 | fidelity:  0.998470 | Sz:  0.000000 | S^2:  0.000000
iter: 64 | loss: -8.471384 | norm:  0.450298 | fidelity:  0.998419 | Sz: -0.000000 | S^2:  0.000000
iter: 65 | loss: -8.471525 | norm:  0.406712 | fidelity:  0.998415 | Sz: -0.000000 | S^2: -0.000000
iter: 66 | loss: -8.471819 | norm:  0.336182 | fidelity:  0.998432 | Sz: -0.000000 | S^2:  0.000000
iter: 67 | loss: -8.472017 | norm:  0.284147 | fidelity:  0.998450 | Sz:  0.000000 | S^2:  0.000000
iter: 68 | loss: -8.472217 | norm:  0.281862 | fidelity:  0.998485 | Sz: -0.000000 | S^2: -0.000000
iter: 69 | loss: -8.472238 | norm:  0.302004 | fidelity:  0.998511 | Sz: -0.000000 | S^2: -0.000000
iter: 70 | loss: -8.472360 | norm:  0.297378 | fidelity:  0.998548 | Sz:  0.000000 | S^2:  0.000000
iter: 71 | loss: -8.472558 | norm:  0.248941 | fidelity:  0.998582 | Sz: -0.000000 | S^2: -0.000000
iter: 72 | loss: -8.472796 | norm:  0.175299 | fidelity:  0.998602 | Sz: -0.000000 | S^2: -0.000000
iter: 73 | loss: -8.472892 | norm:  0.144561 | fidelity:  0.998591 | Sz: -0.000000 | S^2:  0.000000
iter: 74 | loss: -8.472865 | norm:  0.191792 | fidelity:  0.998559 | Sz: -0.000000 | S^2: -0.000000
iter: 75 | loss: -8.472927 | norm:  0.237207 | fidelity:  0.998542 | Sz:  0.000000 | S^2:  0.000000
iter: 76 | loss: -8.472942 | norm:  0.235431 | fidelity:  0.998529 | Sz: -0.000000 | S^2:  0.000000
iter: 77 | loss: -8.473031 | norm:  0.182654 | fidelity:  0.998536 | Sz:  0.000000 | S^2: -0.000000
iter: 78 | loss: -8.473136 | norm:  0.101147 | fidelity:  0.998551 | Sz: -0.000000 | S^2: -0.000000
iter: 79 | loss: -8.473233 | norm:  0.064961 | fidelity:  0.998563 | Sz: -0.000000 | S^2: -0.000000
iter: 80 | loss: -8.473064 | norm:  0.121544 | fidelity:  0.998539 | Sz: -0.000000 | S^2:  0.000000
iter: 81 | loss: -8.473091 | norm:  0.165655 | fidelity:  0.998533 | Sz: -0.000000 | S^2: -0.000000
iter: 82 | loss: -8.473016 | norm:  0.173569 | fidelity:  0.998514 | Sz: -0.000000 | S^2:  0.000000
iter: 83 | loss: -8.473072 | norm:  0.149466 | fidelity:  0.998514 | Sz: -0.000000 | S^2: -0.000000
iter: 84 | loss: -8.473081 | norm:  0.108866 | fidelity:  0.998516 | Sz:  0.000000 | S^2:  0.000000
iter: 85 | loss: -8.473084 | norm:  0.078769 | fidelity:  0.998523 | Sz: -0.000000 | S^2: -0.000000
iter: 86 | loss: -8.473078 | norm:  0.085289 | fidelity:  0.998532 | Sz: -0.000000 | S^2: -0.000000
iter: 87 | loss: -8.473125 | norm:  0.106296 | fidelity:  0.998546 | Sz: -0.000000 | S^2:  0.000000
iter: 88 | loss: -8.473159 | norm:  0.113856 | fidelity:  0.998558 | Sz:  0.000000 | S^2:  0.000000
iter: 89 | loss: -8.473180 | norm:  0.101572 | fidelity:  0.998568 | Sz: -0.000000 | S^2:  0.000000
iter: 90 | loss: -8.473287 | norm:  0.079950 | fidelity:  0.998588 | Sz: -0.000000 | S^2:  0.000000
iter: 91 | loss: -8.473156 | norm:  0.075113 | fidelity:  0.998578 | Sz:  0.000000 | S^2: -0.000000
iter: 92 | loss: -8.473210 | norm:  0.093148 | fidelity:  0.998587 | Sz:  0.000000 | S^2: -0.000000
iter: 93 | loss: -8.473101 | norm:  0.106625 | fidelity:  0.998575 | Sz: -0.000000 | S^2:  0.000000
iter: 94 | loss: -8.473095 | norm:  0.098691 | fidelity:  0.998574 | Sz:  0.000000 | S^2:  0.000000
iter: 95 | loss: -8.473207 | norm:  0.068852 | fidelity:  0.998586 | Sz:  0.000000 | S^2:  0.000000
iter: 96 | loss: -8.473170 | norm:  0.031622 | fidelity:  0.998581 | Sz:  0.000000 | S^2:  0.000000
iter: 97 | loss: -8.473279 | norm:  0.036841 | fidelity:  0.998592 | Sz: -0.000000 | S^2:  0.000000
iter: 98 | loss: -8.473229 | norm:  0.063903 | fidelity:  0.998584 | Sz:  0.000000 | S^2: -0.000000
iter: 99 | loss: -8.473238 | norm:  0.074623 | fidelity:  0.998583 | Sz: -0.000000 | S^2: -0.000000
iter: 100 | loss: -8.473321 | norm:  0.066215 | fidelity:  0.998590 | Sz:  0.000000 | S^2: -0.000000
iter: 101 | loss: -8.473340 | norm:  0.045234 | fidelity:  0.998591 | Sz:  0.000000 | S^2:  0.000000
iter: 102 | loss: -8.473252 | norm:  0.025907 | fidelity:  0.998579 | Sz:  0.000000 | S^2:  0.000000
iter: 103 | loss: -8.473302 | norm:  0.029843 | fidelity:  0.998586 | Sz:  0.000000 | S^2:  0.000000
iter: 104 | loss: -8.473336 | norm:  0.042877 | fidelity:  0.998592 | Sz:  0.000000 | S^2: -0.000000
iter: 105 | loss: -8.473225 | norm:  0.048617 | fidelity:  0.998582 | Sz:  0.000000 | S^2:  0.000000
iter: 106 | loss: -8.473297 | norm:  0.045204 | fidelity:  0.998592 | Sz:  0.000000 | S^2: -0.000000
iter: 107 | loss: -8.473264 | norm:  0.037112 | fidelity:  0.998588 | Sz: -0.000000 | S^2:  0.000000
iter: 108 | loss: -8.473300 | norm:  0.033997 | fidelity:  0.998592 | Sz: -0.000000 | S^2: -0.000000
iter: 109 | loss: -8.473260 | norm:  0.039304 | fidelity:  0.998588 | Sz:  0.000000 | S^2:  0.000000
iter: 110 | loss: -8.473275 | norm:  0.043371 | fidelity:  0.998590 | Sz: -0.000000 | S^2: -0.000000
iter: 111 | loss: -8.473275 | norm:  0.038953 | fidelity:  0.998591 | Sz:  0.000000 | S^2:  0.000000
iter: 112 | loss: -8.473364 | norm:  0.026082 | fidelity:  0.998604 | Sz:  0.000000 | S^2: -0.000000
iter: 113 | loss: -8.473343 | norm:  0.013825 | fidelity:  0.998605 | Sz:  0.000000 | S^2: -0.000000
iter: 114 | loss: -8.473360 | norm:  0.020690 | fidelity:  0.998609 | Sz:  0.000000 | S^2: -0.000000
iter: 115 | loss: -8.473377 | norm:  0.030409 | fidelity:  0.998612 | Sz: -0.000000 | S^2: -0.000000
iter: 116 | loss: -8.473309 | norm:  0.032268 | fidelity:  0.998605 | Sz:  0.000000 | S^2:  0.000000
iter: 117 | loss: -8.473357 | norm:  0.026614 | fidelity:  0.998610 | Sz:  0.000000 | S^2:  0.000000
iter: 118 | loss: -8.473353 | norm:  0.018693 | fidelity:  0.998610 | Sz:  0.000000 | S^2: -0.000000
iter: 119 | loss: -8.473355 | norm:  0.017123 | fidelity:  0.998610 | Sz: -0.000000 | S^2: -0.000000
iter: 120 | loss: -8.473312 | norm:  0.021851 | fidelity:  0.998605 | Sz:  0.000000 | S^2: -0.000000
iter: 121 | loss: -8.473323 | norm:  0.025296 | fidelity:  0.998606 | Sz:  0.000000 | S^2: -0.000000
iter: 122 | loss: -8.473277 | norm:  0.024845 | fidelity:  0.998601 | Sz: -0.000000 | S^2:  0.000000
iter: 123 | loss: -8.473405 | norm:  0.021349 | fidelity:  0.998616 | Sz: -0.000000 | S^2: -0.000000
iter: 124 | loss: -8.473291 | norm:  0.017888 | fidelity:  0.998602 | Sz:  0.000000 | S^2:  0.000000
iter: 125 | loss: -8.473398 | norm:  0.017659 | fidelity:  0.998613 | Sz:  0.000000 | S^2: -0.000000
iter: 126 | loss: -8.473421 | norm:  0.019026 | fidelity:  0.998614 | Sz:  0.000000 | S^2:  0.000000
iter: 127 | loss: -8.473333 | norm:  0.018153 | fidelity:  0.998603 | Sz:  0.000000 | S^2:  0.000000
iter: 128 | loss: -8.473351 | norm:  0.014275 | fidelity:  0.998604 | Sz: -0.000000 | S^2: -0.000000
iter: 129 | loss: -8.473390 | norm:  0.011283 | fidelity:  0.998608 | Sz:  0.000000 | S^2:  0.000000
iter: 130 | loss: -8.473325 | norm:  0.013881 | fidelity:  0.998600 | Sz:  0.000000 | S^2:  0.000000
iter: 131 | loss: -8.473399 | norm:  0.017516 | fidelity:  0.998609 | Sz:  0.000000 | S^2: -0.000000
iter: 132 | loss: -8.473299 | norm:  0.017878 | fidelity:  0.998597 | Sz: -0.000000 | S^2:  0.000000
iter: 133 | loss: -8.473415 | norm:  0.014798 | fidelity:  0.998611 | Sz: -0.000000 | S^2:  0.000000
iter: 134 | loss: -8.473444 | norm:  0.011082 | fidelity:  0.998615 | Sz:  0.000000 | S^2: -0.000000
iter: 135 | loss: -8.473401 | norm:  0.010764 | fidelity:  0.998611 | Sz:  0.000000 | S^2:  0.000000
iter: 136 | loss: -8.473382 | norm:  0.013020 | fidelity:  0.998609 | Sz: -0.000000 | S^2: -0.000000
iter: 137 | loss: -8.473396 | norm:  0.014519 | fidelity:  0.998612 | Sz:  0.000000 | S^2:  0.000000
iter: 138 | loss: -8.473412 | norm:  0.014480 | fidelity:  0.998614 | Sz: -0.000000 | S^2: -0.000000
iter: 139 | loss: -8.473363 | norm:  0.013685 | fidelity:  0.998609 | Sz: -0.000000 | S^2: -0.000000
iter: 140 | loss: -8.473422 | norm:  0.013210 | fidelity:  0.998616 | Sz:  0.000000 | S^2: -0.000000
iter: 141 | loss: -8.473424 | norm:  0.013313 | fidelity:  0.998616 | Sz: -0.000000 | S^2:  0.000000
iter: 142 | loss: -8.473456 | norm:  0.013200 | fidelity:  0.998620 | Sz:  0.000000 | S^2:  0.000000
iter: 143 | loss: -8.473410 | norm:  0.012114 | fidelity:  0.998614 | Sz: -0.000000 | S^2: -0.000000
iter: 144 | loss: -8.473296 | norm:  0.010378 | fidelity:  0.998601 | Sz:  0.000000 | S^2:  0.000000
iter: 145 | loss: -8.473484 | norm:  0.009441 | fidelity:  0.998623 | Sz:  0.000000 | S^2: -0.000000
iter: 146 | loss: -8.473475 | norm:  0.009994 | fidelity:  0.998622 | Sz:  0.000000 | S^2: -0.000000
iter: 147 | loss: -8.473422 | norm:  0.010740 | fidelity:  0.998616 | Sz:  0.000000 | S^2: -0.000000
iter: 148 | loss: -8.473469 | norm:  0.010708 | fidelity:  0.998622 | Sz:  0.000000 | S^2:  0.000000
iter: 149 | loss: -8.473479 | norm:  0.010417 | fidelity:  0.998623 | Sz: -0.000000 | S^2:  0.000000
iter: 150 | loss: -8.473481 | norm:  0.010876 | fidelity:  0.998623 | Sz:  0.000000 | S^2:  0.000000
iter: 151 | loss: -8.473494 | norm:  0.011992 | fidelity:  0.998625 | Sz:  0.000000 | S^2: -0.000000
iter: 152 | loss: -8.473403 | norm:  0.012869 | fidelity:  0.998614 | Sz: -0.000000 | S^2:  0.000000
iter: 153 | loss: -8.473458 | norm:  0.013031 | fidelity:  0.998621 | Sz: -0.000000 | S^2: -0.000000
iter: 154 | loss: -8.473519 | norm:  0.012619 | fidelity:  0.998629 | Sz:  0.000000 | S^2: -0.000000
iter: 155 | loss: -8.473463 | norm:  0.012013 | fidelity:  0.998623 | Sz:  0.000000 | S^2: -0.000000
iter: 156 | loss: -8.473488 | norm:  0.011485 | fidelity:  0.998626 | Sz: -0.000000 | S^2:  0.000000
iter: 157 | loss: -8.473503 | norm:  0.011064 | fidelity:  0.998628 | Sz:  0.000000 | S^2: -0.000000
iter: 158 | loss: -8.473466 | norm:  0.010672 | fidelity:  0.998624 | Sz: -0.000000 | S^2:  0.000000
iter: 159 | loss: -8.473511 | norm:  0.010381 | fidelity:  0.998629 | Sz:  0.000000 | S^2:  0.000000
iter: 160 | loss: -8.473460 | norm:  0.010426 | fidelity:  0.998624 | Sz:  0.000000 | S^2: -0.000000
iter: 161 | loss: -8.473515 | norm:  0.010821 | fidelity:  0.998630 | Sz:  0.000000 | S^2:  0.000000
iter: 162 | loss: -8.473554 | norm:  0.011219 | fidelity:  0.998635 | Sz:  0.000000 | S^2: -0.000000
iter: 163 | loss: -8.473439 | norm:  0.011314 | fidelity:  0.998622 | Sz: -0.000000 | S^2:  0.000000
iter: 164 | loss: -8.473576 | norm:  0.011192 | fidelity:  0.998638 | Sz: -0.000000 | S^2: -0.000000
iter: 165 | loss: -8.473509 | norm:  0.011144 | fidelity:  0.998631 | Sz: -0.000000 | S^2:  0.000000
iter: 166 | loss: -8.473393 | norm:  0.011278 | fidelity:  0.998617 | Sz: -0.000000 | S^2: -0.000000
iter: 167 | loss: -8.473437 | norm:  0.011451 | fidelity:  0.998623 | Sz: -0.000000 | S^2:  0.000000
iter: 168 | loss: -8.473600 | norm:  0.011544 | fidelity:  0.998642 | Sz: -0.000000 | S^2:  0.000000
iter: 169 | loss: -8.473496 | norm:  0.011586 | fidelity:  0.998630 | Sz:  0.000000 | S^2:  0.000000
iter: 170 | loss: -8.473518 | norm:  0.011630 | fidelity:  0.998633 | Sz: -0.000000 | S^2:  0.000000
iter: 171 | loss: -8.473500 | norm:  0.011647 | fidelity:  0.998630 | Sz: -0.000000 | S^2: -0.000000
iter: 172 | loss: -8.473579 | norm:  0.011580 | fidelity:  0.998640 | Sz:  0.000000 | S^2: -0.000000
iter: 173 | loss: -8.473568 | norm:  0.011427 | fidelity:  0.998639 | Sz: -0.000000 | S^2:  0.000000
iter: 174 | loss: -8.473571 | norm:  0.011266 | fidelity:  0.998639 | Sz:  0.000000 | S^2:  0.000000
iter: 175 | loss: -8.473562 | norm:  0.011196 | fidelity:  0.998638 | Sz: -0.000000 | S^2:  0.000000
iter: 176 | loss: -8.473590 | norm:  0.011249 | fidelity:  0.998642 | Sz: -0.000000 | S^2: -0.000000
iter: 177 | loss: -8.473635 | norm:  0.011362 | fidelity:  0.998648 | Sz: -0.000000 | S^2: -0.000000
iter: 178 | loss: -8.473575 | norm:  0.011469 | fidelity:  0.998641 | Sz:  0.000000 | S^2: -0.000000
iter: 179 | loss: -8.473513 | norm:  0.011571 | fidelity:  0.998634 | Sz: -0.000000 | S^2:  0.000000
iter: 180 | loss: -8.473587 | norm:  0.011687 | fidelity:  0.998643 | Sz:  0.000000 | S^2:  0.000000
iter: 181 | loss: -8.473543 | norm:  0.011789 | fidelity:  0.998638 | Sz:  0.000000 | S^2: -0.000000
iter: 182 | loss: -8.473595 | norm:  0.011826 | fidelity:  0.998644 | Sz:  0.000000 | S^2: -0.000000
iter: 183 | loss: -8.473567 | norm:  0.011786 | fidelity:  0.998641 | Sz:  0.000000 | S^2:  0.000000
iter: 184 | loss: -8.473667 | norm:  0.011703 | fidelity:  0.998653 | Sz: -0.000000 | S^2:  0.000000
iter: 185 | loss: -8.473549 | norm:  0.011612 | fidelity:  0.998640 | Sz:  0.000000 | S^2: -0.000000
iter: 186 | loss: -8.473631 | norm:  0.011535 | fidelity:  0.998650 | Sz:  0.000000 | S^2: -0.000000
iter: 187 | loss: -8.473557 | norm:  0.011492 | fidelity:  0.998641 | Sz: -0.000000 | S^2: -0.000000
iter: 188 | loss: -8.473671 | norm:  0.011510 | fidelity:  0.998655 | Sz:  0.000000 | S^2: -0.000000
iter: 189 | loss: -8.473656 | norm:  0.011600 | fidelity:  0.998653 | Sz: -0.000000 | S^2: -0.000000
iter: 190 | loss: -8.473650 | norm:  0.011742 | fidelity:  0.998653 | Sz: -0.000000 | S^2: -0.000000
iter: 191 | loss: -8.473621 | norm:  0.011890 | fidelity:  0.998650 | Sz:  0.000000 | S^2:  0.000000
iter: 192 | loss: -8.473703 | norm:  0.011998 | fidelity:  0.998660 | Sz:  0.000000 | S^2:  0.000000
iter: 193 | loss: -8.473618 | norm:  0.012050 | fidelity:  0.998650 | Sz:  0.000000 | S^2: -0.000000
iter: 194 | loss: -8.473689 | norm:  0.012066 | fidelity:  0.998659 | Sz: -0.000000 | S^2:  0.000000
iter: 195 | loss: -8.473683 | norm:  0.012070 | fidelity:  0.998658 | Sz:  0.000000 | S^2: -0.000000
iter: 196 | loss: -8.473688 | norm:  0.012075 | fidelity:  0.998659 | Sz:  0.000000 | S^2:  0.000000
iter: 197 | loss: -8.473602 | norm:  0.012086 | fidelity:  0.998649 | Sz: -0.000000 | S^2:  0.000000
iter: 198 | loss: -8.473724 | norm:  0.012105 | fidelity:  0.998664 | Sz: -0.000000 | S^2:  0.000000
iter: 199 | loss: -8.473654 | norm:  0.012125 | fidelity:  0.998656 | Sz: -0.000000 | S^2: -0.000000
iter: 200 | loss: -8.473696 | norm:  0.012134 | fidelity:  0.998661 | Sz: -0.000000 | S^2:  0.000000
iter: 201 | loss: -8.473776 | norm:  0.012129 | fidelity:  0.998671 | Sz: -0.000000 | S^2:  0.000000
iter: 202 | loss: -8.473677 | norm:  0.012123 | fidelity:  0.998660 | Sz:  0.000000 | S^2: -0.000000
iter: 203 | loss: -8.473700 | norm:  0.012134 | fidelity:  0.998663 | Sz: -0.000000 | S^2:  0.000000
iter: 204 | loss: -8.473705 | norm:  0.012173 | fidelity:  0.998664 | Sz:  0.000000 | S^2: -0.000000
iter: 205 | loss: -8.473763 | norm:  0.012235 | fidelity:  0.998671 | Sz:  0.000000 | S^2:  0.000000
iter: 206 | loss: -8.473670 | norm:  0.012307 | fidelity:  0.998660 | Sz:  0.000000 | S^2: -0.000000
iter: 207 | loss: -8.473699 | norm:  0.012375 | fidelity:  0.998664 | Sz: -0.000000 | S^2: -0.000000
iter: 208 | loss: -8.473676 | norm:  0.012431 | fidelity:  0.998662 | Sz: -0.000000 | S^2:  0.000000
iter: 209 | loss: -8.473744 | norm:  0.012473 | fidelity:  0.998670 | Sz:  0.000000 | S^2:  0.000000
iter: 210 | loss: -8.473794 | norm:  0.012501 | fidelity:  0.998676 | Sz:  0.000000 | S^2:  0.000000
iter: 211 | loss: -8.473819 | norm:  0.012518 | fidelity:  0.998680 | Sz:  0.000000 | S^2:  0.000000
iter: 212 | loss: -8.473680 | norm:  0.012529 | fidelity:  0.998664 | Sz:  0.000000 | S^2: -0.000000
iter: 213 | loss: -8.473791 | norm:  0.012539 | fidelity:  0.998677 | Sz:  0.000000 | S^2: -0.000000
iter: 214 | loss: -8.473854 | norm:  0.012551 | fidelity:  0.998685 | Sz: -0.000000 | S^2:  0.000000
iter: 215 | loss: -8.473749 | norm:  0.012570 | fidelity:  0.998673 | Sz: -0.000000 | S^2: -0.000000
iter: 216 | loss: -8.473806 | norm:  0.012600 | fidelity:  0.998680 | Sz: -0.000000 | S^2:  0.000000
iter: 217 | loss: -8.473818 | norm:  0.012643 | fidelity:  0.998682 | Sz: -0.000000 | S^2:  0.000000
iter: 218 | loss: -8.473833 | norm:  0.012694 | fidelity:  0.998684 | Sz:  0.000000 | S^2: -0.000000
iter: 219 | loss: -8.473759 | norm:  0.012743 | fidelity:  0.998676 | Sz:  0.000000 | S^2:  0.000000
iter: 220 | loss: -8.473790 | norm:  0.012782 | fidelity:  0.998680 | Sz:  0.000000 | S^2: -0.000000
iter: 221 | loss: -8.473830 | norm:  0.012806 | fidelity:  0.998685 | Sz: -0.000000 | S^2:  0.000000
iter: 222 | loss: -8.473900 | norm:  0.012819 | fidelity:  0.998694 | Sz:  0.000000 | S^2:  0.000000
iter: 223 | loss: -8.473909 | norm:  0.012830 | fidelity:  0.998695 | Sz: -0.000000 | S^2: -0.000000
iter: 224 | loss: -8.473813 | norm:  0.012846 | fidelity:  0.998685 | Sz: -0.000000 | S^2:  0.000000
iter: 225 | loss: -8.473778 | norm:  0.012871 | fidelity:  0.998681 | Sz:  0.000000 | S^2:  0.000000
