nohup: ignoring input
spin up orbital energies: {0: -2.0, 2: 0, 4: 0, 6: 2.0}
spin down orbital energies:  {1: -2.0, 3: 0, 5: 0, 7: 2.0}
spin up indices:  [0, 2]    spin down indices:  [1, 3] 

iter: 1 | loss: -2.000000 | norm:  0.000000 | fidelity:  0.470971 | Sz:  0.000000 | S^2: -0.000000
iter: 75 | loss: -2.568419 | norm:  0.372554 | fidelity:  0.699371 | Sz:  0.000000 | S^2: -0.000000
iter: 76 | loss: -2.568587 | norm:  0.368989 | fidelity:  0.698966 | Sz:  0.000000 | S^2: -0.000000
iter: 77 | loss: -2.569041 | norm:  0.321995 | fidelity:  0.698493 | Sz: -0.000000 | S^2:  0.000000
iter: 78 | loss: -2.569624 | norm:  0.263931 | fidelity:  0.698142 | Sz: -0.000000 | S^2: -0.000000
iter: 79 | loss: -2.570180 | norm:  0.204342 | fidelity:  0.698078 | Sz: -0.000000 | S^2:  0.000000
iter: 80 | loss: -2.570538 | norm:  0.211397 | fidelity:  0.698367 | Sz: -0.000000 | S^2: -0.000000
iter: 81 | loss: -2.570711 | norm:  0.301926 | fidelity:  0.698996 | Sz: -0.000000 | S^2:  0.000000
iter: 82 | loss: -2.570888 | norm:  0.368042 | fidelity:  0.699899 | Sz:  0.000000 | S^2: -0.000000
iter: 83 | loss: -2.571286 | norm:  0.347983 | fidelity:  0.701005 | Sz: -0.000000 | S^2:  0.000000
iter: 84 | loss: -2.571865 | norm:  0.246449 | fidelity:  0.702233 | Sz:  0.000000 | S^2:  0.000000
iter: 85 | loss: -2.572326 | norm:  0.132552 | fidelity:  0.703480 | Sz:  0.000000 | S^2:  0.000000
iter: 86 | loss: -2.572591 | norm:  0.141403 | fidelity:  0.704688 | Sz:  0.000000 | S^2:  0.000000
iter: 87 | loss: -2.572743 | norm:  0.202238 | fidelity:  0.705787 | Sz: -0.000000 | S^2: -0.000000
iter: 88 | loss: -2.572928 | norm:  0.225347 | fidelity:  0.706682 | Sz:  0.000000 | S^2: -0.000000
iter: 89 | loss: -2.573232 | norm:  0.215622 | fidelity:  0.707279 | Sz:  0.000000 | S^2:  0.000000
iter: 90 | loss: -2.573628 | norm:  0.182819 | fidelity:  0.707521 | Sz: -0.000000 | S^2: -0.000000
iter: 91 | loss: -2.574029 | norm:  0.135023 | fidelity:  0.707429 | Sz:  0.000000 | S^2: -0.000000
iter: 92 | loss: -2.574388 | norm:  0.123271 | fidelity:  0.707124 | Sz: -0.000000 | S^2: -0.000000
iter: 93 | loss: -2.574658 | norm:  0.174930 | fidelity:  0.706763 | Sz: -0.000000 | S^2: -0.000000
iter: 94 | loss: -2.574939 | norm:  0.217020 | fidelity:  0.706528 | Sz:  0.000000 | S^2: -0.000000
iter: 95 | loss: -2.575288 | norm:  0.210406 | fidelity:  0.706524 | Sz:  0.000000 | S^2:  0.000000
iter: 96 | loss: -2.575700 | norm:  0.163106 | fidelity:  0.706765 | Sz: -0.000000 | S^2: -0.000000
iter: 97 | loss: -2.576086 | norm:  0.121477 | fidelity:  0.707176 | Sz:  0.000000 | S^2: -0.000000
iter: 98 | loss: -2.576418 | norm:  0.129842 | fidelity:  0.707672 | Sz:  0.000000 | S^2: -0.000000
iter: 99 | loss: -2.576762 | norm:  0.153251 | fidelity:  0.708205 | Sz: -0.000000 | S^2:  0.000000
iter: 100 | loss: -2.577170 | norm:  0.158944 | fidelity:  0.708756 | Sz: -0.000000 | S^2:  0.000000
iter: 101 | loss: -2.577632 | norm:  0.147784 | fidelity:  0.709328 | Sz: -0.000000 | S^2:  0.000000
iter: 102 | loss: -2.578160 | norm:  0.131239 | fidelity:  0.709959 | Sz:  0.000000 | S^2:  0.000000
iter: 103 | loss: -2.578688 | norm:  0.126365 | fidelity:  0.710669 | Sz:  0.000000 | S^2:  0.000000
iter: 104 | loss: -2.579233 | norm:  0.143668 | fidelity:  0.711489 | Sz: -0.000000 | S^2: -0.000000
iter: 105 | loss: -2.579805 | norm:  0.166315 | fidelity:  0.712418 | Sz:  0.000000 | S^2: -0.000000
iter: 106 | loss: -2.580434 | norm:  0.172876 | fidelity:  0.713443 | Sz:  0.000000 | S^2: -0.000000
iter: 107 | loss: -2.581141 | norm:  0.161614 | fidelity:  0.714534 | Sz:  0.000000 | S^2: -0.000000
iter: 108 | loss: -2.581886 | norm:  0.151503 | fidelity:  0.715648 | Sz: -0.000000 | S^2:  0.000000
iter: 109 | loss: -2.582679 | norm:  0.159145 | fidelity:  0.716756 | Sz: -0.000000 | S^2: -0.000000
iter: 110 | loss: -2.583523 | norm:  0.175040 | fidelity:  0.717833 | Sz:  0.000000 | S^2:  0.000000
iter: 111 | loss: -2.584467 | norm:  0.184768 | fidelity:  0.718891 | Sz:  0.000000 | S^2: -0.000000
iter: 112 | loss: -2.585499 | norm:  0.187484 | fidelity:  0.719953 | Sz:  0.000000 | S^2: -0.000000
iter: 113 | loss: -2.586610 | norm:  0.188931 | fidelity:  0.721070 | Sz: -0.000000 | S^2: -0.000000
iter: 114 | loss: -2.587844 | norm:  0.191857 | fidelity:  0.722328 | Sz: -0.000000 | S^2: -0.000000
iter: 115 | loss: -2.589147 | norm:  0.196107 | fidelity:  0.723779 | Sz: -0.000000 | S^2: -0.000000
iter: 116 | loss: -2.590563 | norm:  0.202039 | fidelity:  0.725491 | Sz:  0.000000 | S^2: -0.000000
iter: 117 | loss: -2.592093 | norm:  0.209931 | fidelity:  0.727493 | Sz:  0.000000 | S^2: -0.000000
iter: 118 | loss: -2.593740 | norm:  0.219399 | fidelity:  0.729796 | Sz:  0.000000 | S^2: -0.000000
iter: 119 | loss: -2.595491 | norm:  0.230632 | fidelity:  0.732390 | Sz:  0.000000 | S^2: -0.000000
iter: 120 | loss: -2.597340 | norm:  0.243562 | fidelity:  0.735270 | Sz:  0.000000 | S^2:  0.000000
iter: 121 | loss: -2.599272 | norm:  0.255789 | fidelity:  0.738428 | Sz: -0.000000 | S^2:  0.000000
iter: 122 | loss: -2.601304 | norm:  0.263747 | fidelity:  0.741864 | Sz:  0.000000 | S^2: -0.000000
iter: 123 | loss: -2.603375 | norm:  0.266036 | fidelity:  0.745546 | Sz:  0.000000 | S^2:  0.000000
iter: 124 | loss: -2.605478 | norm:  0.264727 | fidelity:  0.749437 | Sz: -0.000000 | S^2: -0.000000
iter: 125 | loss: -2.607581 | norm:  0.263760 | fidelity:  0.753479 | Sz: -0.000000 | S^2:  0.000000
iter: 126 | loss: -2.609655 | norm:  0.266840 | fidelity:  0.757605 | Sz:  0.000000 | S^2: -0.000000
iter: 127 | loss: -2.611708 | norm:  0.276524 | fidelity:  0.761750 | Sz:  0.000000 | S^2: -0.000000
iter: 128 | loss: -2.613749 | norm:  0.293921 | fidelity:  0.765848 | Sz: -0.000000 | S^2: -0.000000
iter: 129 | loss: -2.615837 | norm:  0.318266 | fidelity:  0.769850 | Sz: -0.000000 | S^2: -0.000000
iter: 130 | loss: -2.618038 | norm:  0.346900 | fidelity:  0.773717 | Sz: -0.000000 | S^2: -0.000000
iter: 131 | loss: -2.620446 | norm:  0.376038 | fidelity:  0.777435 | Sz:  0.000000 | S^2: -0.000000
iter: 132 | loss: -2.623142 | norm:  0.401748 | fidelity:  0.781008 | Sz:  0.000000 | S^2:  0.000000
iter: 133 | loss: -2.626181 | norm:  0.420848 | fidelity:  0.784467 | Sz: -0.000000 | S^2:  0.000000
iter: 134 | loss: -2.629604 | norm:  0.431825 | fidelity:  0.787867 | Sz: -0.000000 | S^2: -0.000000
iter: 135 | loss: -2.633322 | norm:  0.435623 | fidelity:  0.791263 | Sz:  0.000000 | S^2:  0.000000
iter: 136 | loss: -2.637306 | norm:  0.435896 | fidelity:  0.794755 | Sz: -0.000000 | S^2:  0.000000
iter: 137 | loss: -2.641506 | norm:  0.438002 | fidelity:  0.798466 | Sz: -0.000000 | S^2: -0.000000
iter: 138 | loss: -2.645899 | norm:  0.446620 | fidelity:  0.802543 | Sz: -0.000000 | S^2: -0.000000
iter: 139 | loss: -2.650573 | norm:  0.463036 | fidelity:  0.807158 | Sz:  0.000000 | S^2: -0.000000
iter: 140 | loss: -2.655680 | norm:  0.484618 | fidelity:  0.812471 | Sz: -0.000000 | S^2:  0.000000
iter: 141 | loss: -2.661351 | norm:  0.507621 | fidelity:  0.818568 | Sz: -0.000000 | S^2: -0.000000
iter: 142 | loss: -2.667665 | norm:  0.531130 | fidelity:  0.825444 | Sz: -0.000000 | S^2: -0.000000
iter: 143 | loss: -2.674527 | norm:  0.558372 | fidelity:  0.832970 | Sz:  0.000000 | S^2: -0.000000
iter: 144 | loss: -2.681783 | norm:  0.593209 | fidelity:  0.840959 | Sz:  0.000000 | S^2:  0.000000
iter: 145 | loss: -2.689223 | norm:  0.634005 | fidelity:  0.849208 | Sz: -0.000000 | S^2:  0.000000
iter: 146 | loss: -2.696796 | norm:  0.671304 | fidelity:  0.857597 | Sz:  0.000000 | S^2:  0.000000
iter: 147 | loss: -2.704532 | norm:  0.692275 | fidelity:  0.866069 | Sz:  0.000000 | S^2: -0.000000
iter: 148 | loss: -2.712519 | norm:  0.688713 | fidelity:  0.874608 | Sz: -0.000000 | S^2:  0.000000
iter: 149 | loss: -2.720745 | norm:  0.663887 | fidelity:  0.883144 | Sz:  0.000000 | S^2:  0.000000
iter: 150 | loss: -2.728986 | norm:  0.633792 | fidelity:  0.891461 | Sz: -0.000000 | S^2:  0.000000
iter: 151 | loss: -2.736937 | norm:  0.617241 | fidelity:  0.899256 | Sz:  0.000000 | S^2: -0.000000
iter: 152 | loss: -2.744353 | norm:  0.619064 | fidelity:  0.906275 | Sz:  0.000000 | S^2:  0.000000
iter: 153 | loss: -2.751065 | norm:  0.629633 | fidelity:  0.912452 | Sz:  0.000000 | S^2:  0.000000
iter: 154 | loss: -2.756941 | norm:  0.643840 | fidelity:  0.917900 | Sz: -0.000000 | S^2:  0.000000
iter: 155 | loss: -2.761845 | norm:  0.666359 | fidelity:  0.922810 | Sz: -0.000000 | S^2: -0.000000
iter: 156 | loss: -2.765936 | norm:  0.694848 | fidelity:  0.927430 | Sz: -0.000000 | S^2: -0.000000
iter: 157 | loss: -2.769628 | norm:  0.716141 | fidelity:  0.932019 | Sz: -0.000000 | S^2:  0.000000
iter: 158 | loss: -2.773389 | norm:  0.724210 | fidelity:  0.936827 | Sz:  0.000000 | S^2: -0.000000
iter: 159 | loss: -2.777621 | norm:  0.722448 | fidelity:  0.942107 | Sz:  0.000000 | S^2: -0.000000
iter: 160 | loss: -2.782501 | norm:  0.704384 | fidelity:  0.947986 | Sz:  0.000000 | S^2: -0.000000
iter: 161 | loss: -2.788022 | norm:  0.653548 | fidelity:  0.954313 | Sz: -0.000000 | S^2:  0.000000
iter: 162 | loss: -2.793782 | norm:  0.569631 | fidelity:  0.960580 | Sz:  0.000000 | S^2: -0.000000
iter: 163 | loss: -2.799106 | norm:  0.482559 | fidelity:  0.966266 | Sz:  0.000000 | S^2: -0.000000
iter: 164 | loss: -2.803457 | norm:  0.437929 | fidelity:  0.971194 | Sz: -0.000000 | S^2:  0.000000
iter: 165 | loss: -2.806728 | norm:  0.455530 | fidelity:  0.975472 | Sz: -0.000000 | S^2:  0.000000
iter: 166 | loss: -2.809281 | norm:  0.499832 | fidelity:  0.979260 | Sz:  0.000000 | S^2: -0.000000
iter: 167 | loss: -2.811730 | norm:  0.518918 | fidelity:  0.982672 | Sz: -0.000000 | S^2: -0.000000
iter: 168 | loss: -2.814521 | norm:  0.485335 | fidelity:  0.985805 | Sz: -0.000000 | S^2:  0.000000
iter: 169 | loss: -2.817525 | norm:  0.399902 | fidelity:  0.988657 | Sz:  0.000000 | S^2:  0.000000
iter: 170 | loss: -2.820125 | norm:  0.289923 | fidelity:  0.991037 | Sz:  0.000000 | S^2:  0.000000
iter: 171 | loss: -2.821765 | norm:  0.237581 | fidelity:  0.992690 | Sz:  0.000000 | S^2: -0.000000
iter: 172 | loss: -2.822443 | norm:  0.304178 | fidelity:  0.993631 | Sz:  0.000000 | S^2:  0.000000
iter: 173 | loss: -2.822818 | norm:  0.382927 | fidelity:  0.994307 | Sz:  0.000000 | S^2: -0.000000
iter: 174 | loss: -2.823620 | norm:  0.394526 | fidelity:  0.995213 | Sz:  0.000000 | S^2:  0.000000
iter: 175 | loss: -2.824944 | norm:  0.329061 | fidelity:  0.996425 | Sz:  0.000000 | S^2: -0.000000
iter: 176 | loss: -2.826242 | norm:  0.219379 | fidelity:  0.997624 | Sz: -0.000000 | S^2: -0.000000
iter: 177 | loss: -2.826980 | norm:  0.146754 | fidelity:  0.998498 | Sz:  0.000000 | S^2:  0.000000
iter: 178 | loss: -2.827140 | norm:  0.188362 | fidelity:  0.998975 | Sz: -0.000000 | S^2:  0.000000
iter: 179 | loss: -2.827102 | norm:  0.245521 | fidelity:  0.999177 | Sz:  0.000000 | S^2:  0.000000
iter: 180 | loss: -2.827248 | norm:  0.258705 | fidelity:  0.999301 | Sz: -0.000000 | S^2:  0.000000
iter: 181 | loss: -2.827533 | norm:  0.230953 | fidelity:  0.999457 | Sz:  0.000000 | S^2:  0.000000
iter: 182 | loss: -2.827791 | norm:  0.192035 | fidelity:  0.999657 | Sz:  0.000000 | S^2:  0.000000
iter: 183 | loss: -2.827922 | norm:  0.179250 | fidelity:  0.999825 | Sz:  0.000000 | S^2:  0.000000
iter: 184 | loss: -2.828005 | norm:  0.189319 | fidelity:  0.999911 | Sz:  0.000000 | S^2: -0.000000
iter: 185 | loss: -2.828079 | norm:  0.188356 | fidelity:  0.999916 | Sz: -0.000000 | S^2:  0.000000
iter: 186 | loss: -2.828124 | norm:  0.173402 | fidelity:  0.999883 | Sz:  0.000000 | S^2:  0.000000
iter: 187 | loss: -2.828089 | norm:  0.168348 | fidelity:  0.999839 | Sz:  0.000000 | S^2: -0.000000
iter: 188 | loss: -2.828071 | norm:  0.175772 | fidelity:  0.999825 | Sz:  0.000000 | S^2: -0.000000
iter: 189 | loss: -2.828110 | norm:  0.172336 | fidelity:  0.999841 | Sz:  0.000000 | S^2:  0.000000
iter: 190 | loss: -2.828187 | norm:  0.146252 | fidelity:  0.999869 | Sz: -0.000000 | S^2:  0.000000
iter: 191 | loss: -2.828213 | norm:  0.112639 | fidelity:  0.999861 | Sz: -0.000000 | S^2: -0.000000
iter: 192 | loss: -2.828134 | norm:  0.112525 | fidelity:  0.999792 | Sz: -0.000000 | S^2: -0.000000
iter: 193 | loss: -2.828040 | norm:  0.144140 | fidelity:  0.999713 | Sz: -0.000000 | S^2: -0.000000
iter: 194 | loss: -2.828017 | norm:  0.160447 | fidelity:  0.999684 | Sz: -0.000000 | S^2: -0.000000
iter: 195 | loss: -2.828092 | norm:  0.137951 | fidelity:  0.999721 | Sz:  0.000000 | S^2:  0.000000
iter: 196 | loss: -2.828177 | norm:  0.083022 | fidelity:  0.999764 | Sz:  0.000000 | S^2:  0.000000
iter: 197 | loss: -2.828189 | norm:  0.058083 | fidelity:  0.999761 | Sz: -0.000000 | S^2:  0.000000
iter: 198 | loss: -2.828125 | norm:  0.104380 | fidelity:  0.999709 | Sz: -0.000000 | S^2: -0.000000
iter: 199 | loss: -2.828082 | norm:  0.130393 | fidelity:  0.999660 | Sz:  0.000000 | S^2:  0.000000
iter: 200 | loss: -2.828092 | norm:  0.115891 | fidelity:  0.999651 | Sz: -0.000000 | S^2:  0.000000
iter: 201 | loss: -2.828140 | norm:  0.081748 | fidelity:  0.999684 | Sz:  0.000000 | S^2:  0.000000
iter: 202 | loss: -2.828149 | norm:  0.073260 | fidelity:  0.999712 | Sz: -0.000000 | S^2: -0.000000
iter: 203 | loss: -2.828146 | norm:  0.089566 | fidelity:  0.999720 | Sz:  0.000000 | S^2:  0.000000
iter: 204 | loss: -2.828151 | norm:  0.092376 | fidelity:  0.999714 | Sz: -0.000000 | S^2: -0.000000
iter: 205 | loss: -2.828165 | norm:  0.078754 | fidelity:  0.999713 | Sz: -0.000000 | S^2: -0.000000
iter: 206 | loss: -2.828181 | norm:  0.069176 | fidelity:  0.999726 | Sz: -0.000000 | S^2:  0.000000
iter: 207 | loss: -2.828197 | norm:  0.071783 | fidelity:  0.999746 | Sz:  0.000000 | S^2: -0.000000
iter: 208 | loss: -2.828215 | norm:  0.069534 | fidelity:  0.999766 | Sz: -0.000000 | S^2:  0.000000
iter: 209 | loss: -2.828242 | norm:  0.057682 | fidelity:  0.999786 | Sz:  0.000000 | S^2:  0.000000
iter: 210 | loss: -2.828245 | norm:  0.051781 | fidelity:  0.999799 | Sz: -0.000000 | S^2: -0.000000
iter: 211 | loss: -2.828257 | norm:  0.059905 | fidelity:  0.999818 | Sz: -0.000000 | S^2: -0.000000
iter: 212 | loss: -2.828246 | norm:  0.066098 | fidelity:  0.999829 | Sz: -0.000000 | S^2:  0.000000
iter: 213 | loss: -2.828265 | norm:  0.060514 | fidelity:  0.999849 | Sz: -0.000000 | S^2:  0.000000
iter: 214 | loss: -2.828291 | norm:  0.046193 | fidelity:  0.999867 | Sz:  0.000000 | S^2:  0.000000
iter: 215 | loss: -2.828314 | norm:  0.034368 | fidelity:  0.999880 | Sz:  0.000000 | S^2:  0.000000
iter: 216 | loss: -2.828319 | norm:  0.034945 | fidelity:  0.999884 | Sz: -0.000000 | S^2:  0.000000
iter: 217 | loss: -2.828331 | norm:  0.041216 | fidelity:  0.999891 | Sz:  0.000000 | S^2: -0.000000
iter: 218 | loss: -2.828329 | norm:  0.042814 | fidelity:  0.999894 | Sz: -0.000000 | S^2:  0.000000
iter: 219 | loss: -2.828349 | norm:  0.035911 | fidelity:  0.999909 | Sz:  0.000000 | S^2:  0.000000
iter: 220 | loss: -2.828360 | norm:  0.024865 | fidelity:  0.999922 | Sz: -0.000000 | S^2:  0.000000
iter: 221 | loss: -2.828355 | norm:  0.024950 | fidelity:  0.999929 | Sz:  0.000000 | S^2:  0.000000
iter: 222 | loss: -2.828380 | norm:  0.034915 | fidelity:  0.999945 | Sz: -0.000000 | S^2: -0.000000
iter: 223 | loss: -2.828379 | norm:  0.038924 | fidelity:  0.999948 | Sz:  0.000000 | S^2: -0.000000
iter: 224 | loss: -2.828384 | norm:  0.032821 | fidelity:  0.999953 | Sz: -0.000000 | S^2: -0.000000
iter: 225 | loss: -2.828395 | norm:  0.022396 | fidelity:  0.999961 | Sz: -0.000000 | S^2:  0.000000
iter: 226 | loss: -2.828397 | norm:  0.019990 | fidelity:  0.999966 | Sz: -0.000000 | S^2: -0.000000
iter: 227 | loss: -2.828408 | norm:  0.023318 | fidelity:  0.999974 | Sz:  0.000000 | S^2:  0.000000
iter: 228 | loss: -2.828401 | norm:  0.022333 | fidelity:  0.999974 | Sz:  0.000000 | S^2: -0.000000
